FBtr0307364	1000	225	-57.9236	-0.0579236	-0.257438
FBtr0346009	1000	593	3011.71	3.01171	5.07877
FBtr0342773	1000	641	-89.6798	-0.0896798	-0.139906
FBtr0345609	1000	646	-159.95	-0.15995	-0.2476
FBtr0070387	1000	643	132.556	0.132556	0.206152
FBtr0070388	1000	648	581.257	0.581257	0.897001
FBtr0070389	1000	644	2339.21	2.33921	3.63232
FBtr0070425	1000	650	1067.1	1.0671	1.64168
FBtr0345607	1000	650	5820.56	5.82056	8.95471
FBtr0070390	1000	648	5727.39	5.72739	8.83857
FBtr0290085	1000	625	-933.781	-0.933781	-1.49405
FBtr0342764	1000	625	-933.781	-0.933781	-1.49405
FBtr0070392	1000	625	-57.7562	-0.0577562	-0.0924099
FBtr0345608	1000	625	-57.7562	-0.0577562	-0.0924099
FBtr0342765	1000	634	-95.0979	-0.0950979	-0.149997
FBtr0331383	1000	375	206.311	0.206311	0.550162
FBtr0070424	1000	575	-466.616	-0.466616	-0.811506
FBtr0070393	1000	646	1341.27	1.34127	2.07627
FBtr0309994	1000	627	-487.671	-0.487671	-0.777784
FBtr0070423	1000	656	-219.762	-0.219762	-0.335003
FBtr0345599	1000	615	541.019	0.541019	0.879705
FBtr0070422	1000	625	896.767	0.896767	1.43483
FBtr0342772	1000	625	896.767	0.896767	1.43483
FBtr0070421	1000	625	896.767	0.896767	1.43483
FBtr0070420	1000	625	244.748	0.244748	0.391597
FBtr0342771	1000	625	244.748	0.244748	0.391597
FBtr0342770	1000	625	244.748	0.244748	0.391597
FBtr0332380	1000	641	-446.959	-0.446959	-0.697284
FBtr0344153	1000	589	4130.94	4.13094	7.01349
FBtr0332381	1000	589	4130.94	4.13094	7.01349
FBtr0342766	1000	589	4130.94	4.13094	7.01349
FBtr0070419	1000	601	-9.65184	-0.00965184	-0.0160596
FBtr0342769	1000	600	122.501	0.122501	0.204168
FBtr0070396	1000	579	3573.61	3.57361	6.17203
FBtr0070397	1000	650	57.144	0.057144	0.0879139
FBtr0070418	1000	642	-289.347	-0.289347	-0.450697
FBtr0342768	1000	633	2251.84	2.25184	3.55741
FBtr0070417	1000	633	2251.84	2.25184	3.55741
FBtr0070416	1000	624	-573.315	-0.573315	-0.918774
FBtr0342767	1000	624	-573.315	-0.573315	-0.918774
FBtr0070415	1000	579	49.8435	0.0498435	0.0860855
FBtr0340208	1000	579	49.8435	0.0498435	0.0860855
FBtr0345316	1000	641	384.664	0.384664	0.6001
FBtr0070414	1000	641	384.664	0.384664	0.6001
FBtr0070398	1000	625	4755.93	4.75593	7.60948
FBtr0346648	1000	599	408.786	0.408786	0.682447
FBtr0345315	1000	599	-198.35	-0.19835	-0.331135
FBtr0070412	1000	599	-198.35	-0.19835	-0.331135
FBtr0300793	1000	599	-198.35	-0.19835	-0.331135
FBtr0346010	1000	583	5130.4	5.1304	8.8
FBtr0300792	1000	633	3670.53	3.67053	5.79862
